X,Y
-0.74502102,-0.97387205
-0.74420388,-0.97277703
-0.74008411,-0.96942484
-0.73708485,-0.96371764
-0.73112679,-0.95963123
-0.73047417,-0.9529098
-0.72733064,-0.94524918
-0.72148295,-0.94122624
-0.71738447,-0.93090358
-0.7142304,-0.92602153
-0.70755688,-0.91919077
-0.70698096,-0.91782764
-0.70490664,-0.91173032
-0.70543544,-0.90941489
-0.70266231,-0.90392013
-0.7027665,-0.90284509
0.37917606,-0.29044056
0.38164412,-0.29157471
0.38230446,-0.29557521
-0.68266864,-0.89669295
-0.67204449,-0.89806465
-0.66823133,-0.89864166
-0.65384945,-0.89912582
-0.65236049,-0.90062168
-0.64190128,-0.90406568
-0.62868425,-0.90917821
-0.61296224,-0.9139486
-0.60080548,-0.91829321
-0.58093693,-0.92501328
-0.56866777,-0.92907745
-0.5571453,-0.92739986
-0.55135485,-0.92671907
-0.53512994,-0.91302039
-0.52891252,-0.91085284
-0.51347523,-0.89424836
-0.50144646,-0.87860654
-0.4923591,-0.86127458
-0.49010051,-0.84943158
-0.48692851,-0.84026916
-0.48506057,-0.83448427
-0.48595263,-0.82944792
-0.48794039,-0.827663
-0.48936581,-0.82404579
-0.48954107,-0.82199146
-0.48462876,-0.81609476
-0.48233812,-0.81004322
-0.47939017,-0.8046336
-0.47995102,-0.80296548
-0.47913819,-0.8022806
-0.48044149,-0.80231337
-0.47737319,-0.80249749
-0.47770808,-0.80098396
-0.47343204,-0.80038888
-0.47369804,-0.79831462
-0.47150842,-0.79567163
-0.46805105,-0.7905389
-0.4571713,-0.78067144
-0.44980783,-0.77121068
-0.45020091,-0.76703093
-0.45092305,-0.76313136
-0.44902167,-0.75841694
-0.45015533,-0.75582336
-0.45110819,-0.74776643
-0.45084259,-0.74312637
-0.4510148,-0.72566174
0.35995811,-0.27449881
0.35555517,-0.26498715
0.3572185,-0.2589535
0.35401095,-0.26432303
0.3568378,-0.26534036
0.36236372,-0.26638333
0.36001453,-0.26504777
0.365975,-0.2718022
0.3649015,-0.26956135
0.37425646,-0.27642629
0.36772612,-0.28334488
-0.33316769,-0.69390651
-0.32735563,-0.69529684
-0.30207607,-0.69712047
-0.29167043,-0.69755377
-0.28364113,-0.69798472
-0.28343289,-0.69797742
-0.28472672,-0.70039352
-0.28712151,-0.6994201
-0.29850815,-0.69619773
-0.30477636,-0.69106374
-0.31308586,-0.68332678
-0.31697861,-0.67829322
0.3379994,-0.27578682
0.33779226,-0.26334676
0.33431518,-0.2556525
0.3317524,-0.25097119
0.3292831,-0.25359001
0.33312622,-0.25852541
0.33232124,-0.26419598
0.33593558,-0.26743487
0.34056616,-0.26669251
0.34200548,-0.26773417
0.34314733,-0.26691962
0.34232982,-0.26416892
0.34220364,-0.26371734
0.33847394,-0.26222205
0.33286515,-0.25680929
0.33232389,-0.26058347
0.32751846,-0.26202865
0.32305198,-0.26350396
0.33147778,-0.27176184
0.3265259,-0.27564138
0.33382208,-0.27854173
0.33557275,-0.28370171
0.3350616,-0.27947648
0.32552098,-0.27321373
0.31954256,-0.26461556
0.32384989,-0.26472219
0.32566122,-0.26617273
0.33118702,-0.2751539
0.32407322,-0.26241099
0.32328276,-0.25601448
0.34543157,-0.26183584
0.35132594,-0.25909377
0.35513628,-0.26497755
-0.51818298,-0.46410382
0.35053963,-0.27271428
-0.49386435,-0.4634089
-0.48418724,-0.46607008
-0.46942141,-0.471427
-0.46415187,-0.47363906
0.35464857,-0.27601935
0.34337335,-0.26617728
0.34791352,-0.26303993
0.33575207,-0.25614846
0.33457523,-0.24700284
0.34202892,-0.24978777
0.33953914,-0.24426531
0.33320359,-0.2530624
0.33599419,-0.24758238
0.34750792,-0.24954412
0.34864906,-0.2510793
0.35211256,-0.25740509
0.35153775,-0.26563085
0.34682019,-0.26875672
0.33317057,-0.26807913
0.31305369,-0.27647491
0.31000765,-0.27579209
0.30753793,-0.28132641
0.30055794,-0.27722981
0.29243007,-0.27363954
0.30123381,-0.27293395
0.30278495,-0.27871837
0.29573195,-0.28662677
0.29526907,-0.29369642
0.29498788,-0.29516709
0.29987201,-0.29856927
0.30092699,-0.30091048
0.31130162,-0.29834626
0.32403483,-0.29431588
0.31464871,-0.29047674
0.31318537,-0.29399993
0.32527242,-0.28783742
-0.79944768,-0.32935436
-0.83610808,-0.33219615
0.3137362,-0.29327997
0.32199257,-0.29129418
0.32015061,-0.29141306
0.31518554,-0.28719201
0.32466835,-0.28551448
0.33670447,-0.28485937
0.33299366,-0.28271023
0.33495043,-0.27952656
0.33483321,-0.27478439
0.33816721,-0.28407867
0.34063788,-0.28486245
0.33923518,-0.28419992
0.33738206,-0.28219191
0.34205943,-0.28680846
0.34418956,-0.28829148
0.34463091,-0.28990118
0.34076469,-0.29301696
0.33893404,-0.29290797
0.3356152,-0.29266469
0.33821067,-0.29487824
0.33837843,-0.29346023
0.34244447,-0.28785947
0.34451232,-0.28888909
0.34002072,-0.28333164
0.34082037,-0.28829294
0.34131408,-0.28864599
0.33673773,-0.28737828
0.33414564,-0.28973214
0.32851459,-0.28512711
0.33638682,-0.28630399
0.33817488,-0.28537915
0.34021578,-0.28394567
0.34473398,-0.28953057
0.3493345,-0.2898307
0.34828783,-0.29200994
0.34312166,-0.28542661
0.34505512,-0.28451509
0.34463879,-0.28505105
0.3471057,-0.28151026
0.34577908,-0.27688104
0.33525218,-0.27037458
0.34366141,-0.28447178
0.34369691,-0.28309596
0.33851836,-0.27827182
0.33919652,-0.27012698
-1.31023384,-0.05328737
-1.33539644,-0.02935193
-1.34580593,-0.01620586
-1.35553836,0.00102977
-1.35891222,0.00668732
-1.37269201,0.02403067
-1.37518876,0.02862014
0.28840648,1.02618798
0.28959189,1.0212967
-1.39664096,0.04635654
-1.40013242,0.04801883
-1.40487203,0.0499324
-1.41056788,0.04899546
-1.40851749,0.04751035
-1.40656337,0.04969049
-1.4061618,0.05387143
-1.40569969,0.05545317
-1.40263796,0.0652767
-1.39870409,0.06918332
-1.39428148,0.07942927
-1.39369119,0.08259795
-1.38951526,0.10151097
-1.38451023,0.10477542
-1.38036505,0.11962986
-1.37484726,0.13021812
-1.36826245,0.15392763
-1.36741881,0.1583019
-1.37730726,0.17147928
-1.38487618,0.1748415
-1.38394494,0.17830635
-1.38261392,0.17933766
-1.38124032,0.18303242
-1.37498155,0.18718676
-1.36954284,0.19467492
-1.35914329,0.20082464
-1.34490993,0.20946713
-1.33691266,0.2100518
-1.3224875,0.21668212
-1.32139528,0.21753219
-1.31688419,0.2181335
-1.3163622,0.21907806
-1.32026379,0.22528572
-1.31883828,0.22795881
-1.32410496,0.2329407
-1.32696117,0.23590828
-1.33408917,0.24169197
-1.33839053,0.24618587
-1.35046853,0.2572654
-1.35364815,0.26080658
-1.366201,0.27859664
-1.36678284,0.28714155
-1.36947016,0.29971384
-1.37000314,0.30315767
-1.36998021,0.32445521
-1.37133965,0.33640141
-1.37059844,0.3528363
-1.36589903,0.36470492
-1.35995304,0.37882184
-1.3591587,0.3838151
-1.3504332,0.39428714
-1.35292243,0.40061045
-1.35204632,0.40113394
-1.35486109,0.40203931
-1.35698637,0.4031864
-1.35786387,0.40396366
-1.36517778,0.4076474
-1.37055289,0.41001203
-1.37744496,0.41298767
-1.38209151,0.41339737
-1.38214428,0.4151376
-1.38208062,0.4148502
-1.38708193,0.41138653
-1.38598501,0.40775214
-1.38905676,0.40076406
-1.3881102,0.39679346
-1.38923774,0.39081958
-1.39394352,0.38771617
-1.39842512,0.38560415
-1.39779993,0.38528862
-1.39558585,0.38188082
-1.40054352,0.38167657
-1.40978328,0.3802063
-1.41396133,0.37929822
-1.42101786,0.38117248
-1.42513123,0.38470364
-1.43379775,0.39390727
-1.44055216,0.40010261
-1.45524784,0.40988248
-1.46376959,0.41390061
-1.48005684,0.42364156
-1.4817423,0.42587047
-1.49788742,0.43429205
-1.5078017,0.43686246
-1.51762455,0.43580971
-1.53465912,0.43815794
-1.54519052,0.43797163
-1.56201388,0.43420861
-1.58317698,0.43268485
-1.58952525,0.43097074
-1.60427702,0.42897332
-1.60855782,0.42609399
-1.62401724,0.42604137
-1.63035918,0.42517543
-1.64546795,0.42788687
-1.65240632,0.43002067
-1.66154799,0.43122912
-1.66619454,0.43316396
-1.67939798,0.44232715
-1.68241565,0.44776417
-1.68626034,0.45789364
-1.69170235,0.46233222
-1.69780589,0.46694593
-1.70410439,0.4738913
-1.71255394,0.48854125
-1.71906048,0.49613729
-1.7263675,0.5095905
-1.73013987,0.51375409
-1.03210033,0.97563954
-1.03193918,0.98022584
-1.03769069,0.97858482
-1.04466947,0.97787488
-1.04897069,0.97815324
-1.04532915,0.97589122
-1.04899382,0.98456422
-1.04730268,0.98504996
-1.04550855,0.98834869
-1.03615504,0.98517719
-1.03757567,0.98943355
-1.03654658,0.98898515
-1.03277643,0.99117969
-1.02668899,0.99326691
-1.03375211,0.9930635
-1.03371741,0.99407721
-1.03657819,0.99483873
-1.03820732,0.9962008
-1.03691935,1.01131752
-1.04033233,1.00555608
-1.04535378,0.99780942
-1.04996418,0.99777472
-1.06005975,0.99753146
-1.0536986,0.99486179
-1.04973495,0.99206254
-1.05195713,0.98975971
-1.04169827,0.98901737
-1.04198181,0.98985901
-1.04547589,0.98184349
-1.05105044,0.97863755
-1.05270809,0.97664797
-1.05456451,0.97753033
-1.05136172,0.98041304
-1.05245012,0.98313365
-1.04953023,0.98237574
-1.0513762,0.97929163
-1.05091154,0.97590091
-1.05761775,0.97640663
-1.05545472,0.97556736
-1.05353412,0.97887461
-1.05546366,0.97893804
-1.05343679,0.98396253
-1.05371149,0.98179782
-1.05859837,0.98108552
-1.05770282,0.98141158
-1.05781559,0.97764339
-1.05781207,0.97784706
-1.06080557,0.97786717
-1.05681538,0.97983987
-1.06838104,0.97829226
-1.06206684,0.97576987
-1.05787505,0.9804958
-1.0607539,0.98372945
-1.0496078,0.98375206
-1.04760265,0.98226152
-1.04681469,0.98164493
-1.04046955,0.98332761
-1.03135968,0.98756678
-1.03073554,0.98878441
-1.03662315,0.98450219
-1.04066718,0.98380172
-1.04835066,0.97759209
-1.04865495,0.97103728
-1.04670705,0.96738197
-1.0428497,0.9678708
-1.03213478,0.97053725
-1.03272906,0.96915634
-1.03467419,0.97308243
-1.03991261,0.97641246
-1.03803463,0.98816725
-1.04044586,0.98960736
-1.04091081,0.99992269
-1.04052929,0.99457961
-1.03873803,0.99043811
-1.03605438,0.98493415
-1.03593263,0.98344506
-1.03686921,0.98164269
-1.0417103,0.983957
-1.04042327,0.98432434
-1.03931908,0.98612423
-1.04089619,0.99237851
-1.04251743,0.99294766
-1.05035466,0.99169298
-1.05252654,0.99479663
-1.0486188,0.98905374
-1.04810209,0.98604335
-1.05116319,1.00033696
-1.05062334,1.001926
-1.04401705,0.99706293
-1.04132533,0.99181833
-1.03623292,0.98208332
-1.03570958,0.98205149
-1.03586253,0.978632
-1.03642988,0.97474245
-1.03569309,0.96959234
-1.03703601,0.97127806
-1.02966492,0.9673995
-1.02947966,0.96950749
-1.03130974,0.96926646
-1.0385255,0.97379505
-1.03923487,0.98263679
-1.03622597,0.98339789
-1.03774627,0.98763337
-1.0426304,0.98507035
-1.0380071,0.9894829
-1.03669277,0.98633451
-1.03171779,0.98279707
-1.0329387,0.98129786
-1.03177983,0.97354409
-1.03544773,0.97429672
-1.0374293,0.98253646
-1.03835231,0.98790663
-1.04442333,0.98252978
-1.04716413,0.97679387
-1.04488673,0.96959952
-1.0527592,0.9696062
-1.05525147,0.97191483
-1.05094185,0.97322261
-1.04368637,0.98189887
-1.04590953,0.98513486
-1.04208418,0.98625467
-1.04301816,0.98948026
-1.04738732,0.98519134
-1.04728508,0.98302116
-1.04308896,0.98039444
-1.0458608,0.98193899
-1.0507138,0.97795247
-1.05081954,0.97017674
-1.05088763,0.95824608
-1.0443305,0.9592953
-1.04884539,0.9602481
-1.05005335,0.95904355
-1.04300534,0.95434542
-1.0403498,0.95319142
-1.0385846,0.95414252
-1.03921731,0.9533765
-1.03724713,0.96078112
-1.04620739,0.96578758
-1.04889588,0.96862609
-1.0534219,0.96959553
-1.0506069,0.96950543
-1.05054323,0.97014587
-1.04634019,0.97412433
-1.0413737,0.97681998
-1.04219946,0.97751995
-1.0364469,0.98405472
-1.03509888,0.98348038
-1.04467868,0.98626934
-1.04120307,0.9895792
-1.03583003,0.98696572
-1.03664969,0.98389722
-1.03433662,0.97064698
-1.02804053,0.96801948
-1.03644113,0.96212525
-1.03754736,0.96226182
-1.03379929,0.96181028
-1.03004583,0.95961835
-1.0328408,0.96786804
-1.03020966,0.97211435
-1.03645504,0.97048097
-1.03714343,0.96435011
-1.04399005,0.96106533
-1.04010237,0.95895381
-1.04373752,0.96031383
-1.04530777,0.96415302
-1.0442595,0.96098073
-1.04290999,0.95951493
-1.03501422,0.96097409
-1.04008696,0.96347305
-1.03926994,0.96012632
-1.04551383,0.95750904
-1.05769582,0.96015846
-1.05744409,0.96020673
-1.06311088,0.95348774
-1.05820001,0.95265725
-1.04944583,0.95540347
-1.0489712,0.95886784
-1.04650418,0.9651558
-1.04031304,0.96407057
-1.0321968,0.9707808
-1.02935021,0.96936751
-1.04000754,0.96524839
-1.04624067,0.96179274
-1.05360046,0.95895099
-1.05646668,0.95711424
-1.0578834,0.96020637
-1.0596884,0.96164344
-1.05426359,0.96620351
-1.04836657,0.966753
-1.04300094,0.96922032
-1.03734983,0.96712923
-1.02527783,0.95889172
-1.022276,0.95872745
-1.01981991,0.9512003
-1.02431276,0.95015609
-1.02697881,0.94149455
-1.02690362,0.93774487
-1.0323658,0.93755763
-1.0338899,0.9406024
-1.03081444,0.95394136
-1.02985118,0.95019627
-1.02612148,0.9438907
-1.03119929,0.94460481
-1.03577152,0.95034087
-1.0371181,0.95535341
-1.04303573,0.96576411
-1.03500843,0.9679485
-1.03852436,0.97042803
-1.03681387,0.97097078
-1.03291322,0.97162711
-1.03298558,0.96758936
-1.03543131,0.96158957
-1.03579282,0.96428096
-1.02920561,0.95736264
-1.03055805,0.95979965
-1.02720152,0.96402848
-1.02319838,0.96242
-1.03189707,0.96256485
-1.03529753,0.96073411
-1.03994098,0.96275399
-1.03729287,0.96193715
-1.03640618,0.96989996
-1.03812313,0.97353842
-1.04604801,0.97756738
-1.05048552,0.98323091
-1.0550377,0.98560777
-1.05464871,0.9899172
-1.05746268,0.99035431
-1.05528126,0.98289738
-1.05510007,0.97740955
-1.0506646,0.97399194
-1.03669935,0.97058648
-1.0335436,0.9693029
-1.02860603,0.96742701
-1.02756646,0.96738947
-1.03074333,0.96231328
-1.03454922,0.96321478
-1.02995296,0.9676414
-1.02800374,0.96839824
-1.03109902,0.96633714
-1.03107204,0.96798338
-1.03067495,0.97037381
-1.03675441,0.97042811
-1.02835365,0.96787777
-1.02700545,0.96441325
-1.03832875,0.96798058
-1.0392565,0.9655756
-1.04092312,0.95743863
-1.04067091,0.95742394
-1.04634663,0.96199381
-1.04748712,0.9660425
-1.04534746,0.96868811
-1.0466443,0.96973072
-1.05150792,0.95801632
-1.04911904,0.95572248
-1.0455689,0.95093524
-1.04929978,0.95585287
-1.0473591,0.95783261
-1.04937014,0.95739061
-1.04810105,0.96229877
-1.052139,0.96276625
-1.04676976,0.97463077
-1.04660592,0.97916256
-1.04448622,0.98243718
-1.04438472,0.98736367
-1.04928996,0.99000416
-1.04721069,0.98662465
-1.05191649,0.9923456
-1.05742312,0.9849813
-1.05259808,0.97977521
-1.05217657,0.97353068
-1.06334144,0.96710181
-1.05535307,0.9620179
-1.0564084,0.96086963
-1.04559217,0.96413376
-1.04085905,0.96463853
-1.04425983,0.96023648
-1.04336608,0.95063463
-1.04019243,0.94454444
-1.04588998,0.94422274
-1.0490964,0.94744708
-1.0448777,0.95307212
-1.04256773,0.95987229
-1.04542948,0.95916309
-1.04315687,0.9631071
-1.04106936,0.96322935
-1.04188225,0.95574195
-1.03702032,0.95574221
-1.03264497,0.95445512
-1.03747185,0.95242675
-1.0373758,0.94887099
-1.03438553,0.95122144
-1.03050686,0.95305831
-1.03106945,0.95666059
-1.02787469,0.96522732
-1.03026993,0.96662398
-1.03127716,0.97134219
-1.03073012,0.96918943
-1.03183911,0.96982548
-1.0272591,0.96886998
-1.03245479,0.96508967
-1.03656571,0.96507583
-1.04020364,0.96695849
-1.04405844,0.96788828
-1.04245847,0.96325982
-1.03789224,0.96035157
-1.03530297,0.95398226
-1.0354841,0.95303121
-1.04088641,0.95311174
-1.04824294,0.94693682
-1.04643012,0.95364553
-1.0460107,0.95398565
-1.03759644,0.95873344
-1.0354985,0.96019905
-1.02971989,0.96597071
-1.02909069,0.96647713
-1.03134721,0.96702131
-1.03184431,0.96220018
-1.03236201,0.96422512
-1.0342841,0.9599326
-1.03301496,0.96594578
-1.03394714,0.96711656
-1.03497648,0.96083185
-1.03676338,0.96230835
-1.03615781,0.96364976
-1.03801491,0.96316806
-1.03159031,0.95949
-1.03301289,0.95815685
-1.02770972,0.95970427
-1.02909635,0.96406625
-1.0311171,0.97098574
-1.03698476,0.97497441
-1.03697077,0.97756868
-1.03563421,0.97548756
-1.0352937,0.97546112
-1.0378774,0.97482566
-1.03846039,0.97349318
-1.04062039,0.97438123
-1.03797267,0.9814348
-1.03949625,0.97915331
-1.04031022,0.97255402
-1.04019394,0.97442004
-1.04074149,0.98410309
-1.03801459,0.97514169
-1.03911641,0.96994278
-1.04338075,0.96977103
-1.04151655,0.97246821
-1.04076106,0.9690358
-1.04561039,0.9694733
-1.04335881,0.9646535
-1.04691634,0.97010979
-1.04817433,0.96943622
-1.04680088,0.96079342
-1.0452826,0.95747325
-1.05887161,0.95332505
-1.0679013,0.95534119
-1.0625459,0.96475413
-1.05450135,0.95971827
-1.0378082,0.95259064
-1.0336932,0.94813479
-1.04115385,0.95250974
-1.04130618,0.95891722
-1.05718676,0.96215025
-1.0562691,0.96689122
-1.07041047,0.9672653
-1.0770591,0.97070914
-1.09473157,0.97295755
-1.08861906,0.97778216
-1.08411348,0.99293323
-1.08860644,1.00297042
-2.68436026,0.94744111
-2.68870884,0.94805505
-2.69344527,0.94992249
-2.69428865,0.95090693
-2.70202022,0.95101573
-2.70168515,0.95086809
-2.69584497,0.95240992
-2.69243226,0.95364895
-2.69034461,0.95488118
-2.68880005,0.95690116
-2.68137999,0.95878272
-2.67703215,0.95990674
-2.65270614,0.96749215
-2.64621072,0.9699476
-2.61213426,0.98122047
-2.60406214,0.98427688
-2.57610261,0.99345225
-2.54690699,1.00240762
-2.52610407,1.00768626
-2.5009594,1.01091143
-2.46678301,1.01560597
-2.44454596,1.01785168
-2.40626055,1.02305786
-2.39258277,1.0245303
-2.34879533,1.03192451
-2.33587,1.03333715
-2.30561311,1.0377493
-2.28613921,1.04254035
-2.25083242,1.05105102
-2.24333066,1.05368976
-2.21246521,1.06234105
-2.19809757,1.0677624
-2.17725456,1.07543817
-2.16800678,1.07949495
-2.15064733,1.08693251
-2.13590986,1.09396412
-2.10767268,1.10660301
-2.10064998,1.10974042
-2.05734048,1.13197097
-2.03234338,1.15246702
-2.02906501,1.1584398
-2.00450473,1.124721
-1.97980259,1.15124921
-1.95882902,1.19879483
-1.95415475,1.19967879
-1.9536276,1.20039625
-2.02890352,1.16014711
-2.02796119,1.1609736
-2.02867291,1.16007902
-1.95638001,1.20136325
-2.02862024,1.16009307
-2.02874763,1.16015449
-2.02865743,1.16011627
-2.02872109,1.16009717
-2.02875538,1.16005648
-2.02868238,1.16013172
-2.02876213,1.16011287
